"","Price"
"2019-07-31",126500
"2019-08-01",125500
"2019-08-02",127500
"2019-08-05",127500
"2019-08-06",126000
"2019-08-07",127000
"2019-08-08",130000
"2019-08-09",132500
"2019-08-12",131000
"2019-08-13",129000
"2019-08-14",127500
"2019-08-16",128000
"2019-08-19",128000
"2019-08-20",126500
"2019-08-21",125500
"2019-08-22",124000
"2019-08-23",126000
"2019-08-26",124500
"2019-08-27",125000
"2019-08-28",127500
"2019-08-29",126500
"2019-08-30",128500
"2019-09-02",131000
"2019-09-03",128500
"2019-09-04",128500
"2019-09-05",128000
"2019-09-06",127500
"2019-09-09",127000
"2019-09-10",128000
"2019-09-11",129000
"2019-09-16",128000
"2019-09-17",126000
"2019-09-18",127500
"2019-09-19",129000
"2019-09-20",129500
"2019-09-23",133000
"2019-09-24",134000
"2019-09-25",134500
"2019-09-26",133000
"2019-09-27",133500
"2019-09-30",134000
"2019-10-01",132500
"2019-10-02",128500
"2019-10-04",126500
"2019-10-07",128000
"2019-10-08",129500
"2019-10-10",126500
"2019-10-11",126000
"2019-10-14",122000
"2019-10-15",122000
"2019-10-16",123000
"2019-10-17",123000
"2019-10-18",123000
"2019-10-21",122000
"2019-10-22",122000
"2019-10-23",121000
"2019-10-24",122000
"2019-10-25",123500
"2019-10-28",121500
"2019-10-29",122500
"2019-10-30",122500
"2019-10-31",122000
"2019-11-01",124000
"2019-11-04",124000
"2019-11-05",125000
"2019-11-06",123500
"2019-11-07",123500
"2019-11-08",124000
"2019-11-11",123500
"2019-11-12",125500
"2019-11-13",124500
"2019-11-14",124500
"2019-11-15",125500
"2019-11-18",126000
"2019-11-19",125000
"2019-11-20",124500
"2019-11-21",124500
"2019-11-22",123500
"2019-11-25",125000
"2019-11-26",122500
"2019-11-27",123500
"2019-11-28",124000
"2019-11-29",121000
"2019-12-02",121500
"2019-12-03",121500
"2019-12-04",122000
"2019-12-05",118000
"2019-12-06",118500
"2019-12-09",119500
"2019-12-10",120000
"2019-12-11",119000
"2019-12-12",120000
"2019-12-13",121000
"2019-12-16",119000
"2019-12-17",122000
"2019-12-18",123000
"2019-12-19",123500
"2019-12-20",124000
"2019-12-23",122500
"2019-12-24",122000
"2019-12-26",122500
"2019-12-27",120500
"2019-12-30",120500
"2020-01-02",118000
"2020-01-03",116000
"2020-01-06",116000
"2020-01-07",115500
"2020-01-08",112000
"2020-01-09",111500
"2020-01-10",113500
"2020-01-13",115000
"2020-01-14",116000
"2020-01-15",115000
"2020-01-16",118500
"2020-01-17",118500
"2020-01-20",118000
"2020-01-21",117000
"2020-01-22",127000
"2020-01-23",130500
"2020-01-28",131000
"2020-01-29",131000
"2020-01-30",127500
"2020-01-31",125000
"2020-02-03",123500
"2020-02-04",124000
"2020-02-05",124000
"2020-02-06",132000
"2020-02-07",131000
"2020-02-10",130000
"2020-02-11",132500
"2020-02-12",136000
"2020-02-13",133000
"2020-02-14",133500
"2020-02-17",135500
"2020-02-18",132500
"2020-02-19",131500
"2020-02-20",130000
"2020-02-21",128000
"2020-02-24",122500
"2020-02-25",122500
"2020-02-26",122500
"2020-02-27",121000
"2020-02-28",115000
"2020-03-02",113500
"2020-03-03",112500
"2020-03-04",113000
"2020-03-05",114000
"2020-03-06",110500
"2020-03-09",104000
"2020-03-10",102000
"2020-03-11",1e+05
"2020-03-12",95000
"2020-03-13",87200
"2020-03-16",82900
"2020-03-17",80100
"2020-03-18",73500
"2020-03-19",65900
"2020-03-20",71100
"2020-03-23",68900
"2020-03-24",74800
"2020-03-25",84500
"2020-03-26",84900
"2020-03-27",86400
"2020-03-30",85400
"2020-03-31",88700
"2020-04-01",85400
"2020-04-02",86600
"2020-04-03",86300
"2020-04-06",88800
"2020-04-07",90400
"2020-04-08",90000
"2020-04-09",97100
"2020-04-10",99700
"2020-04-13",97800
"2020-04-14",1e+05
"2020-04-16",99100
"2020-04-17",100500
"2020-04-20",97600
"2020-04-21",93500
"2020-04-22",92600
"2020-04-23",92400
"2020-04-24",90100
"2020-04-27",91600
"2020-04-28",93200
"2020-04-29",93600
"2020-05-04",91500
"2020-05-06",93200
"2020-05-07",92600
"2020-05-08",94500
"2020-05-11",93700
"2020-05-12",91900
"2020-05-13",93100
"2020-05-14",92300
"2020-05-15",92300
"2020-05-18",91900
"2020-05-19",99100
"2020-05-20",97300
"2020-05-21",97200
"2020-05-22",94500
"2020-05-25",96000
"2020-05-26",97800
"2020-05-27",98100
"2020-05-28",97200
"2020-05-29",98000
"2020-06-01",1e+05
"2020-06-02",102500
"2020-06-03",108500
"2020-06-04",108500
"2020-06-05",111000
"2020-06-08",113000
"2020-06-09",112000
"2020-06-10",111500
"2020-06-11",108500
"2020-06-12",103500
"2020-06-15",97000
"2020-06-16",101500
"2020-06-17",100500
"2020-06-18",1e+05
"2020-06-19",1e+05
"2020-06-22",98500
"2020-06-23",98700
"2020-06-24",103000
"2020-06-25",99400
"2020-06-26",1e+05
"2020-06-29",97700
"2020-06-30",97700
"2020-07-01",98200
"2020-07-02",99000
"2020-07-03",99200
"2020-07-06",101500
"2020-07-07",99200
"2020-07-08",99600
"2020-07-09",99600
"2020-07-10",98300
"2020-07-13",101500
"2020-07-14",101500
"2020-07-15",109000
"2020-07-16",110000
"2020-07-17",117500
"2020-07-20",121500
"2020-07-21",121500
"2020-07-22",118500
"2020-07-23",124500
"2020-07-24",122500
"2020-07-27",123500
"2020-07-28",123000
"2020-07-29",125000
"2020-07-30",127500
"2020-07-31",126500
"2020-08-03",127000
"2020-08-04",132500
"2020-08-05",134000
"2020-08-06",144500
"2020-08-07",147000
"2020-08-10",170000
"2020-08-11",179000
"2020-08-12",172000
"2020-08-13",170000
"2020-08-14",167000
"2020-08-18",158000
"2020-08-19",164500
"2020-08-20",155000
"2020-08-21",156000
"2020-08-24",161500
"2020-08-25",166000
"2020-08-26",167500
"2020-08-27",163500
"2020-08-28",172000
"2020-08-31",176500
"2020-09-01",180000
"2020-09-02",176000
"2020-09-03",176500
"2020-09-04",172500
"2020-09-07",170000
"2020-09-08",168000
"2020-09-09",167500
"2020-09-10",169000
"2020-09-11",171500
"2020-09-14",180000
"2020-09-15",179000
"2020-09-16",183500
"2020-09-17",184000
"2020-09-18",181000
"2020-09-21",185000
"2020-09-22",179500
"2020-09-23",179500
"2020-09-24",171500
"2020-09-25",170000
"2020-09-28",175500
"2020-09-29",178500
"2020-10-05",187000
"2020-10-06",182500
"2020-10-07",183000
"2020-10-08",180500
"2020-10-12",180000
"2020-10-13",179000
"2020-10-14",178000
"2020-10-15",176000
"2020-10-16",172000
"2020-10-19",168000
"2020-10-20",167500
"2020-10-21",165500
"2020-10-22",162500
"2020-10-23",167000
"2020-10-26",171500
"2020-10-27",172500
"2020-10-28",173500
"2020-10-29",170000
"2020-10-30",164500
"2020-11-02",170500
"2020-11-03",170500
"2020-11-04",171500
"2020-11-05",175000
"2020-11-06",170500
"2020-11-09",172500
"2020-11-10",173500
"2020-11-11",175500
"2020-11-12",174000
"2020-11-13",177500
"2020-11-16",179000
"2020-11-17",182500
"2020-11-18",179500
"2020-11-19",180000
"2020-11-20",177000
"2020-11-23",179000
"2020-11-24",181000
"2020-11-25",179500
"2020-11-26",179000
"2020-11-27",181000
"2020-11-30",181500
"2020-12-01",183500
"2020-12-02",182500
"2020-12-03",196500
"2020-12-04",196500
"2020-12-07",193500
"2020-12-08",186500
"2020-12-09",191500
"2020-12-10",191500
"2020-12-11",190000
"2020-12-14",189000
"2020-12-15",188500
"2020-12-16",190000
"2020-12-17",190500
"2020-12-18",189000
"2020-12-21",187000
"2020-12-22",184000
"2020-12-23",185000
"2020-12-24",187000
"2020-12-28",189500
"2020-12-29",190500
"2020-12-30",192000
"2021-01-04",207500
"2021-01-05",209500
"2021-01-06",203000
"2021-01-07",206000
"2021-01-08",246000
"2021-01-11",267500
"2021-01-12",261000
"2021-01-13",259000
"2021-01-14",250500
"2021-01-15",240000
"2021-01-18",241000
"2021-01-19",261500
"2021-01-20",259000
"2021-01-21",264500
"2021-01-22",257000
"2021-01-25",260000
"2021-01-26",251500
"2021-01-27",245500
"2021-01-28",238500
"2021-01-29",229000
"2021-02-01",238500
"2021-02-02",240500
"2021-02-03",245500
"2021-02-04",248500
"2021-02-05",249500
"2021-02-08",234000
"2021-02-09",236500
"2021-02-10",245000
"2021-02-15",247500
"2021-02-16",247500
"2021-02-17",243500
"2021-02-18",235500
"2021-02-19",242000
"2021-02-22",241500
"2021-02-23",244500
"2021-02-24",235000
"2021-02-25",245000
"2021-02-26",237000
"2021-03-02",239000
"2021-03-03",240000
"2021-03-04",235000
"2021-03-05",235000
"2021-03-08",230500
"2021-03-09",231500
"2021-03-10",227500
"2021-03-11",228500
"2021-03-12",232500
"2021-03-15",232000
"2021-03-16",234000
"2021-03-17",232000
"2021-03-18",234000
"2021-03-19",229500
"2021-03-22",229000
"2021-03-23",226500
"2021-03-24",221000
"2021-03-25",218000
"2021-03-26",215500
"2021-03-29",215500
"2021-03-30",219500
"2021-03-31",218000
"2021-04-01",219000
"2021-04-02",233500
"2021-04-05",234000
"2021-04-06",230000
"2021-04-07",230000
"2021-04-08",231500
"2021-04-09",228500
"2021-04-12",226000
"2021-04-13",230000
"2021-04-14",232500
"2021-04-15",230500
"2021-04-16",231500
"2021-04-19",230000
"2021-04-20",229000
"2021-04-21",225500
"2021-04-22",226000
"2021-04-23",221000
"2021-04-26",221500
"2021-04-27",220000
"2021-04-28",221500
"2021-04-29",217500
"2021-04-30",212000
"2021-05-03",218000
"2021-05-04",223500
"2021-05-06",223500
"2021-05-07",224000
"2021-05-10",229500
"2021-05-11",226500
"2021-05-12",227500
"2021-05-13",229500
"2021-05-14",229000
"2021-05-17",227000
"2021-05-18",231000
"2021-05-20",224500
"2021-05-21",227500
"2021-05-24",228000
"2021-05-25",227500
"2021-05-26",223500
"2021-05-27",220500
"2021-05-28",232000
"2021-05-31",235000
"2021-06-01",237000
"2021-06-02",238000
"2021-06-03",238500
"2021-06-04",241500
"2021-06-07",241500
"2021-06-08",243500
"2021-06-09",239500
"2021-06-10",236000
"2021-06-11",238500
"2021-06-14",238000
"2021-06-15",237000
"2021-06-16",239500
"2021-06-17",236500
"2021-06-18",235000
"2021-06-21",233000
"2021-06-22",241000
"2021-06-23",242500
"2021-06-24",242500
"2021-06-25",243000
"2021-06-28",241000
"2021-06-29",239500
"2021-06-30",239500
"2021-07-01",242000
"2021-07-02",239000
"2021-07-05",236000
"2021-07-06",236000
"2021-07-07",232000
"2021-07-08",229500
"2021-07-09",226000
"2021-07-12",230000
"2021-07-13",230000
"2021-07-14",230000
"2021-07-15",231500
"2021-07-16",230000
"2021-07-19",227500
"2021-07-20",227000
"2021-07-21",228000
"2021-07-22",228500
"2021-07-23",225500
"2021-07-26",224500
"2021-07-27",225000
"2021-07-28",222500
"2021-07-29",222000
"2021-07-30",218000
"2021-08-02",220000
"2021-08-03",223500
"2021-08-04",225000
"2021-08-05",223000
"2021-08-06",222500
"2021-08-09",221000
"2021-08-10",219000
"2021-08-11",218500
"2021-08-12",219000
"2021-08-13",217000
"2021-08-17",213000
"2021-08-18",212500
"2021-08-19",206500
"2021-08-20",201500
"2021-08-23",204000
"2021-08-24",209500
"2021-08-25",209500
"2021-08-26",210000
"2021-08-27",208500
"2021-08-30",210000
"2021-08-31",212500
"2021-09-01",215000
"2021-09-02",211500
"2021-09-03",214500
"2021-09-06",215000
"2021-09-07",212500
"2021-09-08",213000
"2021-09-09",208500
"2021-09-10",206500
"2021-09-13",205000
"2021-09-14",209000
"2021-09-15",209500
"2021-09-16",208000
"2021-09-17",209000
"2021-09-23",208500
"2021-09-24",207000
"2021-09-27",204000
"2021-09-28",201500
"2021-09-29",201500
"2021-09-30",2e+05
"2021-10-01",193500
"2021-10-05",193500
"2021-10-06",194000
"2021-10-07",201000
"2021-10-08",205000
"2021-10-12",204500
"2021-10-13",211000
"2021-10-14",209000
"2021-10-15",208500
"2021-10-18",209500
"2021-10-19",209000
"2021-10-20",209000
"2021-10-21",207500
"2021-10-22",207500
"2021-10-25",211000
"2021-10-26",213500
"2021-10-27",213500
"2021-10-28",210000
"2021-10-29",208000
"2021-11-01",208000
"2021-11-02",210000
"2021-11-03",208500
"2021-11-04",214000
"2021-11-05",215000
